0.0,-0.24960289325046547,0.0,1.0,
0.0,-0.24960289325046547,-0.6034159568484689,1.0,
0.35467923751972275,-0.24960289325046547,-0.488174209561112,1.0,
-0.4938657050752847,0.6129747732363737,0.6797478648062321,1.0,
-0.9104123641250363,0.6106234774631434,0.2958111970417645,1.0,
-0.7990909147096816,0.6129747732363737,0.25964026852274524,1.0,
0.0,-0.24960289325046547,0.0,1.0,
0.35467923751972275,-0.24960289325046547,-0.488174209561112,1.0,
0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,
0.839735750732628,0.8829499711716831,-0.2728465512415601,1.0,
0.5877850935088165,0.8805986753984534,-0.8090170382855937,1.0,
0.518984748805148,0.8829499711716831,-0.7143215368274017,1.0,
0.0,-0.24960289325046547,0.0,1.0,
0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,
0.5738830462127185,-0.24960289325046547,0.18646578966189198,1.0,
-0.7990909147096816,0.6129747732363737,0.25964026852274524,1.0,
-0.9104123641250363,0.6106234774631434,-0.2958111970417644,1.0,
-0.7990909147096816,0.6129747732363737,-0.25964026852274524,1.0,
0.0,-0.24960289325046547,0.0,1.0,
0.5738830462127185,-0.24960289325046547,0.18646578966189198,1.0,
0.35467923751972275,-0.24960289325046547,0.4881742095611119,1.0,
0.0,0.6129747732363737,-0.8402143096170027,1.0,
0.5626660497789533,0.6106234774631434,-0.7744433662644241,1.0,
0.4938657050752848,0.6129747732363737,-0.6797478648062321,1.0,
0.0,-0.24960289325046547,0.0,1.0,
0.35467923751972275,-0.24960289325046547,0.4881742095611119,1.0,
0.0,-0.24960289325046547,0.6034159568484689,1.0,
-0.4938657050752847,0.6129747732363737,-0.6797478648062321,1.0,
-0.9104123641250363,0.6106234774631434,-0.2958111970417644,1.0,
-0.5626660497789534,0.6106234774631434,-0.7744433662644241,1.0,
0.0,-0.24960289325046547,0.0,1.0,
0.0,-0.24960289325046547,0.6034159568484689,1.0,
-0.35467923751972286,-0.24960289325046547,0.4881742095611119,1.0,
-0.8397357507326277,0.8829499711716831,-0.2728465512415601,1.0,
-0.5877850935088167,0.8805986753984534,-0.8090170382855937,1.0,
-0.9510563171980111,0.8805986753984534,-0.3090165968106081,1.0,
0.0,-0.24960289325046547,0.0,1.0,
-0.35467923751972286,-0.24960289325046547,0.4881742095611119,1.0,
-0.5738830462127185,-0.24960289325046547,0.18646578966189198,1.0,
-0.5189847488051479,0.8829499711716831,0.7143215368274018,1.0,
0.0,0.8805986753984534,1.0,1.0,
0.0,0.8829499711716831,0.8829499711716831,1.0,
0.0,-0.24960289325046547,0.0,1.0,
-0.5738830462127185,-0.24960289325046547,0.18646578966189198,1.0,
-0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,
0.4938657050752848,0.6129747732363737,-0.6797478648062321,1.0,
0.9104123641250363,0.6106234774631434,-0.2958111970417644,1.0,
0.7990909147096814,0.6129747732363737,-0.25964026852274524,1.0,
0.0,-0.24960289325046547,0.0,1.0,
-0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,
-0.35467923751972286,-0.24960289325046547,-0.488174209561112,1.0,
0.839735750732628,0.8829499711716831,0.2728465512415601,1.0,
0.9510563171980111,0.8805986753984534,-0.3090165968106081,1.0,
0.839735750732628,0.8829499711716831,-0.2728465512415601,1.0,
0.0,-0.24960289325046547,0.0,1.0,
-0.35467923751972286,-0.24960289325046547,-0.488174209561112,1.0,
0.0,-0.24960289325046547,-0.6034159568484689,1.0,
0.0,0.6129747732363737,-0.8402143096170027,1.0,
-0.5626660497789534,0.6106234774631434,-0.7744433662644241,1.0,
0.0,0.6106234774631434,-0.9572643384453192,1.0,
-0.4938657050752847,0.6129747732363737,-0.6797478648062321,1.0,
0.0,-0.24960289325046547,-0.6034159568484689,1.0,
-0.35467923751972286,-0.24960289325046547,-0.488174209561112,1.0,
-0.7990909147096816,0.6129747732363737,-0.25964026852274524,1.0,
-0.35467923751972286,-0.24960289325046547,-0.488174209561112,1.0,
-0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,
-0.7990909147096816,0.6129747732363737,0.25964026852274524,1.0,
-0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,
-0.5738830462127185,-0.24960289325046547,0.18646578966189198,1.0,
