0.0,-0.24960289325046547,0.0,1.0,0.229739,0.322361,0.545706,
0.0,-0.24960289325046547,-0.6034159568484689,1.0,0.229739,0.322361,0.545706,
0.35467923751972275,-0.24960289325046547,-0.488174209561112,1.0,0.19943,0.387607,0.554642,
-0.4938657050752847,0.6129747732363737,0.6797478648062321,1.0,0.9553,0.901065,0.118128,
-0.9104123641250363,0.6106234774631434,0.2958111970417645,1.0,0.974417,0.90359,0.130215,
-0.7990909147096816,0.6129747732363737,0.25964026852274524,1.0,0.974417,0.90359,0.130215,
0.0,-0.24960289325046547,0.0,1.0,0.229739,0.322361,0.545706,
0.35467923751972275,-0.24960289325046547,-0.488174209561112,1.0,0.19943,0.387607,0.554642,
0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,0.183898,0.422383,0.556944,
0.839735750732628,0.8829499711716831,-0.2728465512415601,1.0,0.120081,0.622161,0.534946,
0.5877850935088165,0.8805986753984534,-0.8090170382855937,1.0,0.12478,0.640461,0.527068,
0.518984748805148,0.8829499711716831,-0.7143215368274017,1.0,0.128087,0.647749,0.523491,
0.0,-0.24960289325046547,0.0,1.0,0.229739,0.322361,0.545706,
0.5738830462127185,-0.24960289325046547,-0.18646578966189187,1.0,0.183898,0.422383,0.556944,
0.5738830462127185,-0.24960289325046547,0.18646578966189198,1.0,0.183898,0.422383,0.556944,
-0.7990909147096816,0.6129747732363737,0.25964026852274524,1.0,0.974417,0.90359,0.130215,
-0.9104123641250363,0.6106234774631434,-0.2958111970417644,1.0,0.974417,0.90359,0.130215,
-0.7990909147096816,0.6129747732363737,-0.25964026852274524,1.0,0.974417,0.90359,0.130215,
0.0,-0.24960289325046547,0.0,1.0,0.229739,0.322361,0.545706,
0.5738830462127185,-0.24960289325046547,0.18646578966189198,1.0,0.183898,0.422383,0.556944,
0.35467923751972275,-0.24960289325046547,0.4881742095611119,1.0,0.19943,0.387607,0.554642,
0.0,0.6129747732363737,-0.8402143096170027,1.0,0.360741,0.785964,0.387814,
